Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.47769707,0.542411688,0.528079662,0.600873463,0.60088067,0.999020044,0.797397484,0.80931687,0.303431955,0.781573203,6560000000,0,0.463883647,0.000426043,0.393764551,0.205174666,0.205174666,0.205174666,0.217452964,0.325917804,0.076803243,0.116440029,0.174813587,0.02208303,0.848039369,0.689178814,0.689178814,0.217568109,7190000000,0.000431187,0.263614394,0.37983868,0.009687333,0.006521628,0.633078999,0.010851822,0.160806603,0.839193397,0.006111576,0.378244084,0.006178098,0.116452522,0.173817962,0.411043068,0.190404798,0.000712163,0.008884923,0.000109485,0.000722455,0.050806452,0.051763289,0.402184482,0.008981952,0.81351005,0.428498643,0.606147086,0.043102142,0.006638266,0.001949242,0.117116198,0.345865957,0.277400612,0.008225554,0.690848819,0.737599319,0.332931932,0.008680602,0.937753404,0.002249672,0.026198506,0.000125384,9050000000,0.593950745,2560000000,0.671571998,0.1273521,0.690848819,0.332931932,0.121756974,0.642277098,0.459170847,0.591668717,0.314433439,0.03010868,0,0.798971327,0.004157513,0.623823282,0.600868352,0.840346426,0.282649446,0.027802638,0.567622665,1,0.022380442
0,0.47886706,0.523168338,0.532737299,0.598531256,0.598531256,0.998931188,0.797330389,0.809260104,0.303500598,0.781511869,0.000116908,951000000,0.464373485,0.00040404,0,0.196494037,0.196494037,0.196494037,0.209133024,0.321708991,0.02267193,0.092093478,0.165850719,0.0220479,0.847766905,0.68750515,0.68750515,0.20995722,6350000000,0.000435853,0.263731729,0.37988525,0.006378763,0.005614564,0.628353379,0.004876937,0.102820691,0.897179309,0.0050556,0.373147715,0.005365848,0.092074193,0.164897067,0.39817369,0.085457271,0.000718249,0.008815756,0.000332467,6960000000,0.022903226,0.01043726,0.390911558,0.019049056,0.755393085,0.241727203,0.265390958,0.034678875,0.005687793,0.002360869,0.077639101,0.347038635,0.277914449,0.00213996,0.707494296,0.732224338,0.32932255,0.01193825,0.935724729,0.002161525,0.016387898,0.000117396,0.00011182,0.593920518,4380000000,0.671572464,0.630858789,0.707494296,0.32932255,0.115581253,0.643100044,0.459316295,0.58609293,0.31459068,0.045168201,0,0.789377614,0.001477783,0.623948437,0.598532952,0.839573034,0.278315808,0.026332865,0.56129977,1,0.036866095
1,0.512358017,0.562309202,0.564966005,0.601904034,0.601860794,0.999041882,0.797443275,0.809355539,0.303466035,0.781638466,5940000000,0,0.464484202,0.000776078,0.181799777,0.181492562,0.181492562,0.181492562,0.226623806,0.323300559,0.036964775,0.109193062,0.178127589,0.022092133,0.848026405,0.689351532,0.689351532,0.217600506,8080000000,0.000492125,0.263936095,0.383592266,0.005843352,0.003488516,0.632571472,0.008437064,0.14206246,0.85793754,0.00504292,0.378780898,0.005490153,0.108652108,0.177053013,0.39923609,0.155922039,0.001828087,0.003460039,0.000157062,0.000138439,0.040967742,0.061380961,0.408561543,0.061335377,0.749024321,0.249046086,0.338501679,0.072834272,0.004204769,0.003596241,0.10722799,0.34733383,0.267393652,0.004586393,0.714146113,0.731797711,0.33161788,0.012508949,0.935399654,0.00233884,0.017825576,8670000000,661000000,0.593913434,557000000,0.671583463,0.57045038,0.714146113,0.33161788,0.118666941,0.661827655,0.462660256,0.595352529,0.317952961,0.049126768,0,0.807311488,0.023503532,0.623017,0.601901385,0.841052207,0.280898083,0.027361469,0.566924586,1,0.025802937
1,0.420465071,0.47476014,0.469618288,0.595641332,0.595641332,0.998962848,0.797106969,0.809054262,0.303043787,0.781293483,3870000000,0,0.458861126,0.00060406,0,0.159748852,0.159748852,0.159748852,0.1987331,0.314104831,0.013022369,0.095350541,0.157113806,0.021971445,0.847922,0.688086525,0.688086525,0.217442299,7500000000,0.000395302,0.26281325,0.369472076,0.004071126,0.001747377,0.629808496,0.008580235,0.143332225,0.856667775,0.004986023,0.379616313,0.005365848,0.095314866,0.156126989,0.398467089,0.085457271,0.004366307,0.00144823,734000000,7260000000,0.024032258,0.052671005,0.39233622,0.101964087,0.717263684,0.132583508,0.277254577,0.083163622,0.001898365,0.003552189,0.124027959,0.334408312,0.276353739,0.005966099,0.820951716,0.729255452,0.33251996,0.009163145,0.9205638,0.00200088,0.024941679,0.000131925,6290000000,0.593871416,0.000111602,0.671594502,0.629463173,0.820951716,0.33251996,0.115631973,0.664336151,0.463077196,0.535585755,0.318433546,0.069146879,0,0.762491127,0.005805245,0.628536219,0.595638343,0.837037349,0.281001915,0.026684758,0.564594268,1,0.025547139
0,0.413883879,0.472852159,0.458750468,0.613060148,0.613052941,0.998735336,0.796799991,0.808737622,0.302983362,0.780935727,0.000545804,5820000000,0.462823448,0.000524052,0,0.178500695,0.178500695,0.178500695,0.182944124,0.320506472,0.011237654,0.083380832,0.146418619,0.022077863,0.847104395,0.675102442,0.675102442,0.216858731,555000000,0.00039136,0.263041705,0.380807347,0.002275812,0.001269515,0.630001644,0.009168422,0.14826012,0.85173988,0.005375844,0.377930943,0.005835649,0.083508395,0.145705452,0.396446787,0.04197901,0.000683757,0.009237587,0.000103371,7940000000,0.017258065,0.008187066,0.38577825,0.011964525,0.688692708,0.110608026,0.151869372,0.008798279,0.001669726,0.000396402,0.117558151,0.343913744,0.276872871,0.001922834,0.751773313,0.726806339,0.332388372,0.019335165,0.91797485,0.002067865,0.042997684,0.000136814,0.000103417,0.593766325,2180000000,0.671564674,0.256938022,0.751773313,0.332388372,0.116658081,0.638952856,0.45859092,0.580240068,0.3138242,0.117487922,0,0.755144193,0.006334919,0.623436084,0.613055621,0.836257113,0.281428503,0.026617806,0.564169627,1,0.024578827
1,0.270365134,0.183220672,0.291396756,0.604275069,0.604275069,0.998092546,0.795529058,0.807501008,0.302107687,0.780269901,0.001048245,1830000000,0.459954874,0.000443044,0,0.13640386,0.13640386,0.13640386,0.136806278,0.31470609,0.013460986,0.040794724,0.080289222,0.02197244,0.847600386,0.686708959,0.686708959,0.217377044,2800000000,0.000239063,0.25959935,0.360139339,0.003843358,0.001714937,0.630513623,0.03761114,0.239078514,0.760921486,0.005329849,0.401520523,0.005365848,0.04080968,0.079277581,0.413216099,0.070464768,0.000419993,0.015047584,7030000000,0.000378249,0.02516129,0.011509481,0.358641822,0.00387813,0.685899314,0.330474749,0.460013777,0.027859696,0.002708956,0.000686606,0.215306993,0.336930765,0.276670019,0.003285983,0.864131971,0.718337602,0.355118569,0.006339746,0.837567977,0.001975506,0.196534715,0.00018234,0.000133549,0.593846012,3060000000,0.67155574,0.13402504,0.864131971,0.355118569,0.124967581,0.623399763,0.457169489,0.536139783,0.305295272,0.072963853,0,0.503219421,0.001491817,0.623647838,0.604271234,0.770996109,0.302055638,0.026760263,0.565006653,1,0.013767926
1,0.434114951,0.462549062,0.480057819,0.623012727,0.623012727,0.998632614,0.79687428,0.808805976,0.303328025,0.781033552,0.000808415,0.000302558,0.486568867,0.000541054,0,0.156967679,0.156967679,0.156967679,0.19457313,0.331187664,0.00839421,0.082403713,0.154628305,0.022033962,0.848079837,0.689473613,0.689473613,0.217602331,3700000000,0.000389688,0.264257019,0.411329682,0.012484204,0.009433091,0.6302739,0.006178243,0.119267164,0.880732836,0.024232816,0.37362861,0.005365848,0.082352175,0.15364603,0.400885289,0.052473763,0.000243474,0.025962249,3420000000,0.000277635,0.019354839,0.008862712,0.382250514,0.000385124,0.809043853,0.386669443,0.4107257,0.000563903,0.011388844,479000000,0.06211808,0.378054486,0.277069218,0.003182124,0.486479295,0.7359678,0.328927817,0.014444939,0.892959364,0.002097061,0.069170813,0.000251372,0.00024239,0.594008262,93300000,0.671564623,0.011455274,0.486479295,0.328927817,0.120351703,0.636929373,0.458001269,0.709987828,0.313628328,0.023457564,0,0.742136914,0.000439615,0.623860401,0.623009271,0.835860911,0.279259676,0.026688879,0.564618457,1,0.03137522
0,0.503778092,0.567488007,0.553027464,0.601399559,0.601399559,0.999041189,0.797470528,0.809377933,0.303515341,0.781640431,5280000000,3460000000,0.458728601,0.000214021,0.168235651,0.190299608,0.190763137,0.190763137,0.230500142,0.31081559,0.047310072,0.112938686,0.185508775,0.02208804,0.848017006,0.689340077,0.689340077,0.217586204,766000000,0.000463902,0.263825753,0.363073283,0.012724453,0.007798629,0.630697182,0.007122078,0.12954621,0.87045379,0.011978352,0.373315469,0.005365848,0.112951292,0.184397858,0.412062597,0.181409295,0.000493036,0.012811196,8100000000,0.00386646,0.042741935,0.138137274,0.42903824,0.004654158,0.876079955,0.570389403,0.873250112,0.082778933,0.008026166,0.003400358,0.128985658,0.333115512,0.277331837,0.012480825,0.943798164,0.741141,0.332232358,0.000879141,0.937981173,0.002527665,0.011339155,0.000201972,0.0001332,0.593992224,5300000000,0.671568751,0.022978172,0.943798164,0.332232358,0.112214936,0.635759336,0.457869877,0.532838221,0.313376901,0.023019079,0,0.815716863,0.002794159,0.624184174,0.601401299,0.841669677,0.279943967,0.026813403,0.565262283,1,0.028625984
0,0.510993029,0.573866114,0.559773007,0.59589357,0.595857536,0.998974865,0.797401357,0.809324422,0.303533227,0.781583308,3030000000,594000000,0.455056491,0.000492049,0.128656747,0.180565505,0.180565505,0.180565505,0.233336485,0.288038481,0.223331367,0.110007328,0.187165775,0.022165933,0.851235151,0.69089267,0.69089267,0.217750589,0.000128183,0.000490004,0.264926063,0.321653441,0.008997788,0.004942688,0.630966357,0.015262769,0.18544608,0.81455392,0.017047051,0.375844083,0.005929487,0.110028173,0.186245381,0.421835876,0.808095952,0.002917635,0.002167221,0.000280495,0.037717465,0.205645161,0.114610108,0.397379073,0.000392563,0.835443868,0.548913794,0.935732593,0.012193148,0.00509269,0.000333893,0.193727473,0.321655797,0.277636625,0.010434674,0.999898425,0.741259544,0.339795024,0,0.937396535,0.002358,0.0242789,4750000000,2740000000,0.593928668,210000000,0.671564851,0.008665638,0.999898425,0.339795024,0.110933234,0.587079908,0.451554763,0.451217788,0.300696566,0.032363617,0,0.814149904,0.003551946,0.62359976,0.59589072,0.842286531,0.285847822,0.026894543,0.565607433,1,0.018900721
0,0.439867401,0.504688181,0.490015525,0.578849508,0.578849508,0.998423474,0.796668983,0.808640104,0.303406819,0.780630183,0.000309096,0,0.461734732,0.000641064,0,0.172769795,0.172769795,0.172769795,0.20289307,0.317783122,0.002782945,0.088266428,0.162988627,0.020671564,0.847944858,0.676644302,0.676644302,0.215916828,5680000000,0.000420282,0.263647808,0.376662568,0.011719152,0.000972567,0.62919823,0.004812191,0.101913716,0.898086284,0.005452874,0.375013141,0.005365848,0.088401974,0.162001357,0.400193992,0.014992504,0.003357917,0.001883723,74500000,2120000000,0.011290323,0.035729918,0.328000271,0.17510636,0.800070162,0.057533145,0.369577261,0.024221302,0.001819659,0.002146072,0.059543471,0.341224582,0.277844585,0.025903841,0.54447864,0.735042413,0.328579282,0.013234621,0.925238078,0.001967887,0.011303561,0.00097681,0.000161689,0.594242335,0.000165495,0.671592668,0.312964872,0.54447864,0.328579282,0.118023992,0.646786041,0.460226463,0.566479644,0.315115765,0.024969551,0,0.77859312,0.006081506,0.577710207,0.578845761,0.838811692,0.27826901,0.026683241,0.564585308,1,0.037213512
1,0.353678155,0.4019843,0.393918304,0.586373398,0.586373398,0.998691774,0.796095008,0.808086115,0.301842785,0.780308217,0.000161429,0,0.462969393,0.000758076,0,0.132358518,0.132358518,0.132358518,0.127540891,0.325281177,0.01553307,0.075726732,0.098064322,0.02155554,0.847827077,0.688392,0.688392,0.217486016,3950000000,0.000232675,0.262725443,0.403319548,0.006220261,0.000211482,0.629888289,0.155945248,0.281222602,0.718777398,0.005134716,0.528356032,0.01021985,0.075724266,0.097021341,0.573957394,0.04197901,0.011684741,0.000541378,783000000,0.000260235,0.034677419,0.050673443,0.346554804,0.027562998,0.760041492,0.062842103,0.796534805,0.011293498,0.000381407,0.000254493,0.23551815,0.344492063,0.287515181,0.015426726,0.804535654,0.739016343,0.437794257,0.004300124,0.891517988,0.001924887,0.057039758,0.000644847,4810000000,0.593934244,2410000000,0.671572368,0.1113945,0.804535654,0.437794257,0.168665133,0.642971714,0.459278317,0.59912221,0.31463804,0.046269656,0,0.694075072,0.006295495,0.621511847,0.586374019,0.755344706,0.387874147,0.026655654,0.564417257,1,0.011086844
